Plataform,Institution,Title,Level,Price,Language,Rating,n_Students,Type,Subject,Certificate
EDX,Universidades Anáhuac,Fundamentos de administración estratégica,Intermediate,0,Español,0.0,0,Self-paced on your time,Business & Management,49
EDX,Waseda University,IoT System Architecture: Design and Evaluation,Introductory,0,English,0.0,5914,Self-paced on your time,Computer Science,99
EDX,Curtin University,Noongar Language and Culture,Introductory,0,English,0.0,10858,Self-paced on your time,Language,139
EDX,Massachusetts Institute of Technology,Sorting Truth From Fiction: Civic Online Reasoning,Introductory,0,English,0.0,0,Instructor-led on a course schedule,Education & Teacher Training,49
EDX,Wageningen University & Research,Sustainable Food Security: Food Access,Introductory,0,English,0.0,18943,Self-paced on your time,Social Sciences,49
EDX,Universitat Politècnica de Valencia,Bases Matemáticas: Integrales,Introductory,0,Español,0.0,23703,Self-paced on your time,Math,50
EDX,University of Hong Kong,Epidemics II,Introductory,0,English,0.0,8565,Self-paced on your time,Medicine,139
EDX,Amnesty International,Derechos humanos: Los derechos de las personas refugiadas,Introductory,0,Español,0.0,28398,Self-paced on your time,Humanities,49
EDX,Georgetown University,Sign Language Science: Factors Contributing to Natural Learning,Introductory,0,English,0.0,0,Self-paced on your time,Language,99
EDX,University of Adelaide,Big Data Analytics,Intermediate,0,English,0.0,43009,Self-paced on your time,Computer Science,199
EDX,Imperial College London,"A-level Mathematics for Year 13 - Course 1: Functions, Sequences and Series, and Numerical Methods",Intermediate,0,English,0.0,6594,Self-paced on your time,Math,49
EDX,Universitat Politècnica de Valencia,ODS en la Agenda 2030 de las Naciones Unidas: Retos de los Objetivos de Desarrollo Sostenible,Introductory,0,Español,0.0,16028,Self-paced on your time,Social Sciences,25
EDX,"The University of Maryland, College Park-University System of Maryland",Achieving Product-Market Fit,Introductory,0,English,0.0,0,Self-paced on your time,Business & Management,199
EDX,Waseda University,Culture and Law: The East Asian Perspective,Introductory,0,English,0.0,0,Self-paced on your time,Social Sciences,49
EDX,NYIF,Fundamentals of Market Structure,Introductory,0,English,0.0,32049,Self-paced on your time,Economics & Finance,25
EDX,Columbia University,Protecting Children in Humanitarian Settings,Intermediate,0,English,0.0,7246,Self-paced on your time,Social Sciences,50
EDX,SDG Academy,How to Achieve the Sustainable Development Goals,Intermediate,0,English,0.0,12719,Self-paced on your time,Environmental Studies,49
EDX,Universidad Galileo,Aprendizaje y Enseñanza en la Era Digital,Intermediate,0,Español,0.0,16954,Self-paced on your time,Education & Teacher Training,49
EDX,National Research Nuclear University,From Atoms to Stars: How Physics Explains Our World,Intermediate,0,English,0.0,15914,Self-paced on your time,Physics,49
EDX,Stanford University,The Threat of Nuclear Terrorism,Introductory,0,English,0.0,0,Self-paced on your time,History,50
EDX,Tecnológico de Monterrey,Introducción a Matemáticas para Finanzas y Negocios,Advanced,0,Español,0.0,0,Self-paced on your time,Economics & Finance,49
EDX,Universitat Politècnica de Valencia,Ingeniería de aeropuertos: diseño del lado aire según OACI (ICAO),Intermediate,0,Español,0.0,0,Self-paced on your time,Engineering,75
EDX,Universidad Carlos III de Madrid,Liderazgo inclusivo,Intermediate,0,Español,0.0,0,Self-paced on your time,Business & Management,29
EDX,United Arab Emirates University,مساق اللّغة العربيّة,Introductory,0,اللغة العربية,0.0,0,Self-paced on your time,Language,49
EDX,Delft University of Technology,"Architecture, Algorithms, and Protocols of a Quantum Computer and Quantum Internet",Intermediate,0,English,0.0,8330,Self-paced on your time,Physics,79
EDX,Università degli Studi di Napoli Federico II,Contemporary Issues in World Politics,Introductory,0,English,0.0,11426,Self-paced on your time,Social Sciences,59
EDX,Kyoto University,More Fun with Prime Numbers,Intermediate,0,English,0.0,10604,Self-paced on your time,Math,49
EDX,Queen’s University,Enterprise Selling,Introductory,0,English,0.0,5020,Self-paced on your time,Business & Management,149
EDX,Imperial College Business School-Imperial College London,Climate Change: Financial Risks and Opportunities,Intermediate,0,English,0.0,9977,Self-paced on your time,Economics & Finance,79
EDX,Universidad Carlos III de Madrid,Caer o No caer. El Secreto de las Estructuras.,Introductory,0,Español,0.0,20939,Self-paced on your time,Engineering,29
EDX,MandarinX,Mandarin Chinese Level 2,Introductory,0,English,0.0,8784,Self-paced on your time,Language,149
EDX,Rochester Institute of Technology,Design Thinking: Prototyping and User Testing,Intermediate,0,English,0.0,10769,Self-paced on your time,Business & Management,299
EDX,Universitat Politècnica de Valencia,Bases Matemáticas: Derivadas,Introductory,0,Español,0.0,24301,Self-paced on your time,Math,50
EDX,Universitat Politècnica de Valencia,Buscar en Internet,Introductory,0,Español,0.0,27320,Self-paced on your time,Computer Science,49
EDX,University of Pennsylvania,Big Data and Education,Advanced,0,English,0.0,14909,Self-paced on your time,Data Analysis & Statistics,169
EDX,Chalmers University of Technology,Model-Based Automotive Systems Engineering,Advanced,0,English,0.0,13857,Instructor-led on a course schedule,Engineering,249
EDX,The Linux Foundation,Introduction to Hyperledger Blockchain Technologies,Introductory,0,English,0.0,138884,Self-paced on your time,Business & Management,199
EDX,University of Adelaide,MathTrackX: Integral Calculus,Introductory,0,English,0.0,0,Self-paced on your time,Math,79
EDX,Delft University of Technology,Solar Energy Engineering: Comprehensive Exams,Advanced,0,English,0.0,0,Self-paced on your time,Engineering,250
EDX,NYIF,Mercados de capital y participantes claves,Introductory,0,Español,0.0,7210,Self-paced on your time,Economics & Finance,49
EDX,Universitat Politècnica de Valencia,Introducción al desarrollo de videojuegos con Unity,Intermediate,0,Español,0.0,27474,Self-paced on your time,Computer Science,50
EDX,Imperial College London,Incorporating Renewable Energy in Electricity Grids,Intermediate,0,English,0.0,10430,Self-paced on your time,Energy & Earth Sciences,49
EDX,Universidad Galileo,Herramientas de la Inteligencia de Negocios,Introductory,0,Español,0.0,24130,Self-paced on your time,Data Analysis & Statistics,49
EDX,Salisbury University-University System of Maryland,Overview & Management of Parkinson’s Disease,Intermediate,0,English,0.0,0,Self-paced on your time,Medicine,49
EDX,Universidades Anáhuac,Conociendo los costos,Intermediate,0,Español,0.0,0,Self-paced on your time,Economics & Finance,49
EDX,"The University of Maryland, College Park-University System of Maryland",Sprint Planning for Faster Agile Team Delivery,Advanced,0,English,0.0,10654,Self-paced on your time,Engineering,199
EDX,Delft University of Technology,Introduction to Water and Climate,Intermediate,0,English,0.0,36320,Self-paced on your time,Engineering,50
EDX,The University of Iceland,The Medieval Icelandic Sagas,Intermediate,0,English,0.0,11176,Self-paced on your time,Humanities,50
EDX,Rochester Institute of Technology,Visual Presentation,Introductory,0,English,0.0,0,Self-paced on your time,Communication,199
EDX,The University of Michigan,Community Engagement: Collaborating for Change,Introductory,0,English,0.0,11818,Self-paced on your time,Social Sciences,49
EDX,Universitat Politècnica de Valencia,Introducción al Internet de las Cosas (IoT),Introductory,0,Español,0.0,6322,Self-paced on your time,Electronics,50
EDX,University System of Maryland-University of Maryland Global Campus,"Proteins: Alignment, Analysis and Structure",Advanced,0,English,0.0,23560,Instructor-led on a course schedule,Biology & Life Sciences,249
EDX,IBM,AI Applications with Watson,Intermediate,0,English,0.0,9173,Self-paced on your time,Computer Science,99
EDX,Rochester Institute of Technology,Data Analytics and Visualization in Health Care,Advanced,0,English,0.0,7304,Self-paced on your time,Data Analysis & Statistics,249
EDX,The University of Queensland,Question Everything: Scientific Thinking in Real Life,Introductory,0,English,0.0,34279,Self-paced on your time,Math,59
EDX,Doane University,Introduction to Lifestyle Medicine,Introductory,0,English,0.0,9002,Self-paced on your time,Biology & Life Sciences,79
EDX,The University of Michigan,"Social Work Practice with Individuals, Families, and Small Groups",Advanced,0,English,0.0,16134,Self-paced on your time,Social Sciences,199
EDX,Tsinghua University,Gateway to Medicine: An Introduction to the Field of Medicine|走近医学,Introductory,0,中文,0.0,6938,Self-paced on your time,Medicine,49
EDX,Columbia University,Indian & Tibetan River of Buddhism,Intermediate,0,English,0.0,6738,Self-paced on your time,Humanities,49
EDX,Universidad Nacional de Córdoba,Compostaje Orgánico en Casa,Introductory,0,Español,0.0,0,Instructor-led on a course schedule,Environmental Studies,29
EDX,Babson College,Financial Analysis for Decision Making,Introductory,0,English,0.0,39156,Self-paced on your time,Business & Management,199
EDX,Doane University,Lifestyle Medicine Treatments of Chronic Disease – Part 1,Intermediate,0,English,0.0,5668,Self-paced on your time,Medicine,179
EDX,Amazon Web Services,Building Containerized Applications on AWS,Intermediate,0,English,0.0,6128,Self-paced on your time,Computer Science,99
EDX,"The University of Maryland, College Park-University System of Maryland",Effective Communication for Program and Project Stakeholders and Teams,Introductory,0,English,0.0,0,Self-paced on your time,Business & Management,199
EDX,DelftXRWTHx-Delft University of Technology-RWTH Aachen University,Biobased Products for a Sustainable (Bio)economy,Introductory,0,English,0.0,6951,Self-paced on your time,Biology & Life Sciences,50
EDX,The University of Michigan,Social Work Practice: Advocating Social Justice and Change,Introductory,0,English,0.0,19603,Self-paced on your time,Social Sciences,49
EDX,The University of Queensland,Anthropology of Current World Issues,Introductory,0,English,0.0,44821,Instructor-led on a course schedule,Humanities,99
EDX,Curtin University,Buyer Behaviour and Analysis,Advanced,0,English,0.0,19717,Instructor-led on a course schedule,Communication,199
EDX,The University of Queensland,Idea Development: Create and Implement Innovative Ideas,Intermediate,0,English,0.0,11501,Self-paced on your time,Business & Management,249
EDX,Massachusetts Institute of Technology,Analysis of Transport Phenomena I: Mathematical Methods,Advanced,0,English,0.0,9169,Instructor-led on a course schedule,Engineering,149
EDX,The University of Queensland,Leading the Organization,Intermediate,0,English,0.0,14998,Self-paced on your time,Business & Management,249
EDX,The International Monetary Fund,"Financial Programming and Policies, Part 2: Program Design",Intermediate,0,English,0.0,19330,Self-paced on your time,Economics & Finance,25
EDX,The Linux Foundation,Introduction to Open Source Networking Technologies,Introductory,0,English,0.0,17436,Self-paced on your time,Computer Science,169
EDX,Université de Montréal,Deep Learning Essentials,Intermediate,0,English,0.0,5018,Self-paced on your time,Computer Science,149
EDX,Universidad Galileo,Estadística Aplicada a los Negocios,Introductory,0,Español,0.0,25295,Self-paced on your time,Data Analysis & Statistics,49
EDX,"University of California, Berkeley","English for Journalists, Part 2",Intermediate,0,English,0.0,22814,Self-paced on your time,Communication,49
EDX,Cornell University,Teaching & Learning in the Diverse Classroom,Introductory,0,English,0.0,7104,Instructor-led on a course schedule,Education & Teacher Training,99
EDX,Universidad Carlos III de Madrid,Fundamentals of Microeconomics | Fundamentos de Microeconomía,Introductory,0,English,0.0,18456,Self-paced on your time,Social Sciences,129
EDX,Amazon Web Services,Migrating to the AWS Cloud,Intermediate,0,English,0.0,0,Self-paced on your time,Computer Science,49
EDX,Curtin University,IoT Networks and Protocols,Introductory,0,English,0.0,22136,Self-paced on your time,Computer Science,199
EDX,Stanford University,"American Prophet: The Inner Life and Global Vision of Martin Luther King, Jr.",Introductory,0,English,0.0,0,Self-paced on your time,History,50
EDX,Harvard University,China’s First Empires and the Rise of Buddhism,Introductory,0,English,0.0,46053,Self-paced on your time,History,139
EDX,Pontificia Universidad Javeriana,Apnea y Trastornos del Sueño,Introductory,0,Español,0.0,14902,Self-paced on your time,Health & Safety,49
EDX,Inter-American Development Bank,Educación sobre el cambio climático,Introductory,0,Español,0.0,23253,Self-paced on your time,Education & Teacher Training,25
EDX,Massachusetts Institute of Technology,Quantum Mechanics: A First Course,Advanced,0,English,0.0,0,Instructor-led on a course schedule,Physics,149
EDX,Delft University of Technology,Urban Sewage Treatment,Intermediate,0,English,0.0,40408,Self-paced on your time,Engineering,50
EDX,University of Hong Kong,Doing Gender and Why it Matters,Introductory,0,English,0.0,6826,Self-paced on your time,Social Sciences,99
EDX,Berklee College of Music,Producción musical y su efecto en la composición,Introductory,0,Español,0.0,7869,Self-paced on your time,Music,49
EDX,The Hong Kong University of Science and Technology,"Principle of Semiconductor Devices Part I: Semiconductors, PN Junctions and Bipolar Junction Transistors",Intermediate,0,English,0.0,12425,Self-paced on your time,Electronics,70
EDX,Harvard University,"19th-Century Opera: Meyerbeer, Wagner, & Verdi",Introductory,0,English,0.0,9340,Self-paced on your time,Music,99
EDX,Universidades Anáhuac,Modelos predictivos con Machine Learning,Intermediate,0,Español,0.0,5102,Self-paced on your time,Computer Science,49
EDX,Indian Institute of Management Bangalore,Quantitative Marketing Research,Introductory,0,English,0.0,0,Self-paced on your time,Business & Management,50
EDX,Université catholique de Louvain,Les fondements de la stratégie d’entreprise,Introductory,0,Français,0.0,33021,Instructor-led on a course schedule,Business & Management,150
EDX,Delft University of Technology,Solar Energy: Integration of Photovoltaic Systems in Microgrids,Advanced,0,English,0.0,20068,Instructor-led on a course schedule,Engineering,250
EDX,Delft University of Technology,"Automated Software Testing: Unit Testing, Coverage Criteria and Design for Testability",Intermediate,0,English,0.0,12630,Self-paced on your time,Computer Science,99
EDX,The Georgia Institute of Technology,Probability and Statistics I:  A Gentle Introduction to Probability,Intermediate,0,English,0.0,0,Self-paced on your time,Data Analysis & Statistics,199
EDX,Universidad Galileo,Introducción a las ecuaciones diferenciales,Intermediate,0,Español,0.0,9868,Self-paced on your time,Math,49
EDX,Rolls-Royce,Agile Mindset Introduction,Introductory,0,English,0.0,0,Self-paced on your time,Data Analysis & Statistics,49
EDX,The University of Queensland,Tropical coastal ecosystems,Introductory,0,English,0.0,23031,Self-paced on your time,Biology & Life Sciences,99
EDX,Harvard University,Modern China’s Foundations: The Manchus and the Qing,Introductory,0,English,0.0,47166,Self-paced on your time,History,139
EDX,IBM,El método de ciencia de datos,Introductory,0,Español,0.0,0,Self-paced on your time,Data Analysis & Statistics,39
EDX,Amazon Web Services,AWS Developer: Deploying on AWS,Advanced,0,English,0.0,25244,Self-paced on your time,Computer Science,149
EDX,ETH Zurich,Autonomous Mobile Robots,Intermediate,0,English,0.0,62362,Self-paced on your time,Computer Science,50
EDX,Inter-American Development Bank,Gestión por resultados para gobiernos subnacionales,Introductory,0,Español,0.0,65955,Self-paced on your time,Business & Management,25
EDX,The University of Texas of the Permian Basin,Introduction to Sociology,Introductory,0,English,0.0,10412,Self-paced on your time,Social Sciences,139
EDX,Pontificia Universidad Javeriana,Transformación digital en las empresas,Introductory,0,Español,0.0,0,Self-paced on your time,Business & Management,49
EDX,Inter-American Development Bank,Desafios e oportunidades na economia digital,Introductory,0,Português,0.0,6913,Self-paced on your time,Economics & Finance,25
EDX,Massachusetts Institute of Technology,"Cellular Solids Part 1: Structures, Properties and Engineering Applications",Advanced,0,English,0.0,7186,Self-paced on your time,Engineering,99
EDX,Kyoto University,Introduction to Statistical Methods for Gene Mapping,Advanced,0,English,0.0,15419,Self-paced on your time,Data Analysis & Statistics,49
EDX,Universidad Autónoma de Madrid,Cómo vivir una vida saludable y activa,Introductory,0,Español,0.0,8990,Self-paced on your time,Social Sciences,49
EDX,MandarinX,Mandarin Chinese Level 3,Intermediate,0,English,0.0,8418,Self-paced on your time,Language,149
EDX,Stanford University,Databases: Advanced Topics in SQL,Introductory,0,English,0.0,0,Self-paced on your time,Computer Science,50
EDX,Inter-American Development Bank,Data for Effective Policy Making,Introductory,0,English,0.0,13797,Self-paced on your time,Math,25
EDX,Dartmouth_IMTx-Dartmouth College-IMT,C Programming: Using Linux Tools and Libraries,Intermediate,0,English,0.0,13912,Self-paced on your time,Computer Science,49
EDX,Technische Universität München,Lernen objekt-orientierter Programmierung,Introductory,0,Deutsch,0.0,10657,Instructor-led on a course schedule,Computer Science,49
EDX,University of Washington,Cybersecurity: The CISO's View,Introductory,0,English,0.0,21507,Self-paced on your time,Computer Science,199
EDX,Red Hat,Fundamentals of Java EE Development,Intermediate,0,English,0.0,10129,Self-paced on your time,Computer Science,99
EDX,University System of Maryland-University of Maryland Global Campus,"Instructional Design: Digital Media, New Tools and Technology",Intermediate,0,English,0.0,16419,Self-paced on your time,Education & Teacher Training,299
EDX,Massachusetts Institute of Technology,Molecular Biology – Part 3: RNA Processing and Translation,Advanced,0,English,0.0,16520,Self-paced on your time,Biology & Life Sciences,99
EDX,The Smithsonian Institution,Power and Responsibility: Doing Philosophy with Superheroes,Introductory,0,English,0.0,8517,Self-paced on your time,Art & Culture,49
EDX,Universitat Politècnica de Valencia,Aprendizaje automático y ciencia de datos,Intermediate,0,Español,0.0,13994,Self-paced on your time,Computer Science,50
EDX,Delft University of Technology,Sustainable Urban Freight Transport: A Global Perspective,Introductory,0,English,0.0,7769,Self-paced on your time,Engineering,50
EDX,University of Adelaide,MathTrackX: Statistics,Introductory,0,English,0.0,0,Self-paced on your time,Math,79
EDX,Universitat Politècnica de Valencia,Técnicas Cuantitativas y Cualitativas para la Investigación,Intermediate,0,Español,0.0,29885,Self-paced on your time,Data Analysis & Statistics,65
EDX,University of Washington,Strategic Applications of IT Project & Program Management,Introductory,0,English,0.0,17914,Self-paced on your time,Business & Management,199
EDX,Harvard University,Advanced Bioconductor,Advanced,0,English,0.0,26063,Self-paced on your time,Data Analysis & Statistics,149
EDX,Stanford University,What Every Provider Should Know: Clinical Fundamentals,Introductory,0,English,0.0,0,Self-paced on your time,Medicine,50
EDX,Pontificia Universidad Javeriana,Análisis e interpretación de información económica y financiera,Intermediate,0,Español,0.0,5891,Self-paced on your time,Economics & Finance,49
EDX,Amazon Web Services,AWS IoT: Developing and Deploying an Internet of Things,Intermediate,0,English,0.0,8884,Self-paced on your time,Computer Science,99
EDX,SDG Academy,Measuring Sustainable Development,Intermediate,0,English,0.0,0,Self-paced on your time,Data Analysis & Statistics,25
EDX,The University of Texas at Austin,Embedded Systems - Shape The World: Multi-Threaded Interfacing,Intermediate,0,English,0.0,27814,Self-paced on your time,Computer Science,49
EDX,University of Hong Kong,Hong Kong Cinema through a Global Lens | 全球化下的香港电影,Introductory,0,English,0.0,12458,Instructor-led on a course schedule,Humanities,50
EDX,École polytechnique fédérale de Lausanne,Image Processing and Analysis for Life Scientists,Intermediate,0,English,0.0,8621,Self-paced on your time,Data Analysis & Statistics,199
EDX,Universidad Autónoma de Madrid,La protección del menor,Introductory,0,Español,0.0,7654,Self-paced on your time,Law,49
EDX,SDG Academy,Globalization: Past and Future,Introductory,0,English,0.0,10127,Self-paced on your time,History,25
EDX,The Smithsonian Institution,Star Trek: Inspiring Culture and Technology,Introductory,0,English,0.0,6521,Self-paced on your time,History,40
EDX,Inter-American Development Bank,Qué funciona en educación: políticas educativas basadas en evidencia,Introductory,0,Español,0.0,15701,Self-paced on your time,Education & Teacher Training,25
EDX,IBM,"Introduction to Cloud Development with HTML5, CSS3, and JavaScript",Introductory,0,English,0.0,0,Self-paced on your time,Computer Science,99
EDX,Massachusetts Institute of Technology,Tools for Academic Engagement in Public Policy,Introductory,0,English,0.0,5035,Self-paced on your time,Communication,199
EDX,Wits University,Theory of Change for Development,Introductory,0,English,0.0,10736,Self-paced on your time,Social Sciences,199
EDX,Tokyo Institute of Technology,Monozukuri: Making Things,Introductory,0,English,0.0,0,Self-paced on your time,Engineering,49
EDX,Davidson College,Drug Discovery & Medicinal Chemistry,Intermediate,0,English,0.0,0,Self-paced on your time,Medicine,99
EDX,University of Hong Kong,Digital Biomaterials,Introductory,0,English,0.0,0,Self-paced on your time,Medicine,149
EDX,SDG Academy,Natural Resources for Sustainable Development,Intermediate,0,English,0.0,9668,Self-paced on your time,Energy & Earth Sciences,49
EDX,Dartmouth College,Omnichannel Strategy and Management,Intermediate,0,English,0.0,15860,Self-paced on your time,Business & Management,99
EDX,Doane University,General Overview of Cannabis and the Industry’s Outlook and Professions,Introductory,0,English,0.0,5048,Self-paced on your time,Environmental Studies,199
EDX,Amazon Web Services,Amazon SageMaker: Simplifying Machine Learning Application Development,Intermediate,0,English,0.0,11765,Self-paced on your time,Computer Science,99
EDX,Universitat Politècnica de Valencia,Formulación y nomenclatura de compuestos químicos,Introductory,0,Español,0.0,12748,Self-paced on your time,Chemistry,49
EDX,LOGYCA,Introducción a la factura electrónica,Intermediate,0,Español,0.0,5829,Self-paced on your time,Economics & Finance,49
EDX,Columbia University,Demand and Supply Analytics,Intermediate,0,English,0.0,23585,Instructor-led on a course schedule,Business & Management,249
EDX,IMT,Advanced Algorithmics and Graph Theory with Python,Intermediate,0,English,0.0,13502,Self-paced on your time,Computer Science,49
EDX,Tokyo Institute of Technology,Modern Japanese Architecture Part 1: From Meiji Restoration to the Pacific War,Intermediate,0,English,0.0,0,Self-paced on your time,Architecture,59
EDX,Universitat Politècnica de Valencia,Diagramas UML estructurales para la Ingeniería del Software,Introductory,0,Español,0.0,5820,Self-paced on your time,Computer Science,50
EDX,Imperial College London,"A-level Mathematics for Year 12 - Course 2: Calculus, Newton’s Laws and Hypothesis Testing",Intermediate,0,English,0.0,6232,Self-paced on your time,Math,49
EDX,Universitat Politècnica de Valencia,Fundamentos de Mecánica para Ingeniería,Introductory,0,Español,0.0,14219,Self-paced on your time,Physics,49
EDX,University of Washington,Leadership and Management for PM Practitioners in IT,Introductory,0,English,0.0,21949,Self-paced on your time,Business & Management,199
EDX,Massachusetts Institute of Technology,Entrepreneurship 103: Show Me The Money,Introductory,0,English,0.0,15184,Self-paced on your time,Business & Management,300
EDX,Universidad Carlos III de Madrid,Historia de la ética,Introductory,0,Español,0.0,9383,Self-paced on your time,Philosophy & Ethics,29
EDX,Wageningen University & Research,Drainage in Agriculture: controlling water and salt levels in the soil,Advanced,0,English,0.0,0,Self-paced on your time,Environmental Studies,49
EDX,Universitat Politècnica de Valencia,Radio para internet con Podcast: creación y conceptos básicos,Introductory,0,Español,0.0,6460,Self-paced on your time,Communication,50
EDX,Universidad Galileo,Introducción a los circuitos eléctricos,Intermediate,0,Español,0.0,11953,Self-paced on your time,Electronics,49
EDX,Davidson Next,AP® Physics 1: Challenging Concepts,Introductory,0,English,0.0,12145,Self-paced on your time,Physics,49
EDX,The Hong Kong University of Science and Technology,Introduction to Java Programming – Part 2,Introductory,0,English,0.0,71203,Self-paced on your time,Computer Science,99
EDX,Davidson Next,AP® Macroeconomics,Introductory,0,English,0.0,29433,Self-paced on your time,Economics & Finance,49
EDX,Inter-American Development Bank,Climate Change Education,Introductory,0,English,0.0,12056,Self-paced on your time,Education & Teacher Training,25
EDX,Universidad Autónoma de Madrid,"Introducción al griego clásico: verbos, oraciones y filosofía",Introductory,0,Español,0.0,0,Self-paced on your time,Language,49
EDX,IBM,Applied Deep Learning Capstone Project,Advanced,0,English,0.0,8429,Self-paced on your time,Data Analysis & Statistics,99
EDX,University of Hong Kong,FinTech Ethics and Risks,Introductory,0,English,0.0,10696,Self-paced on your time,Economics & Finance,199
EDX,Tsinghua University,User Experience (UX) Design: Human Factors and Culture in Design | 设计的人因与文化,Advanced,0,English,0.0,23828,Self-paced on your time,Engineering,139
EDX,Universidad Carlos III de Madrid,The Conquest of Space: Space Exploration and Rocket Science,Introductory,0,English,0.0,19926,Self-paced on your time,Engineering,129
EDX,Wageningen University & Research,Business Strategy and Operations in a Biobased Economy,Advanced,0,English,0.0,0,Self-paced on your time,Business & Management,149
EDX,Inter-American Development Bank,What Works in Education: Evidence-Based Education Policies,Introductory,0,English,0.0,5540,Self-paced on your time,Education & Teacher Training,25
EDX,Delft University of Technology,Electric Cars: Business,Intermediate,0,English,0.0,14199,Self-paced on your time,Business & Management,50
EDX,Massachusetts Institute of Technology,Thermodynamics of Materials,Intermediate,0,English,0.0,0,Self-paced on your time,Engineering,150
EDX,Massachusetts Institute of Technology,Mechanics: Momentum and Energy,Intermediate,0,English,0.0,14846,Self-paced on your time,Physics,49
EDX,Delft University of Technology-Wageningen University & Research-Delft University & Wageningen University,Co-Creating Sustainable Cities,Advanced,0,English,0.0,12415,Self-paced on your time,Social Sciences,49
EDX,Universidad Autónoma de Madrid,Cómo educar teniendo en cuenta la muerte,Introductory,0,Español,0.0,0,Self-paced on your time,Education & Teacher Training,49
EDX,Kyoto University,Introduction to Animal Ethics,Introductory,0,English,0.0,6608,Self-paced on your time,Philosophy & Ethics,49
EDX,Rochester Institute of Technology,Teamwork & Collaboration,Introductory,0,English,0.0,0,Self-paced on your time,Communication,199
EDX,The University of Michigan,Grant Writing and Crowdfunding for Public Libraries,Introductory,0,English,0.0,12853,Self-paced on your time,Humanities,49
EDX,The University of Michigan-Microsoft Education,Leading Ambitious Teaching and Learning,Advanced,0,English,0.0,24273,Self-paced on your time,Education & Teacher Training,199
EDX,"The University of Maryland, College Park-University System of Maryland",Financing Innovative Ventures,Introductory,0,English,0.0,0,Self-paced on your time,Business & Management,149
EDX,Imperial College London,"A-level Mathematics for Year 13 - Course 2: General Motion, Moments and Equilibrium, The Normal Distribution, Vectors, Differentiation Methods, Integration Methods and Differential Equations",Intermediate,0,English,0.0,0,Self-paced on your time,Math,49
EDX,New York University,Theories of Media and Technology,Introductory,0,English,0.0,0,Instructor-led on a course schedule,Art & Culture,249
EDX,Universitat Politècnica de Valencia,Introducción a la Estructura de la Materia,Introductory,0,Español,0.0,11859,Self-paced on your time,Chemistry,25
EDX,Ural Federal University,"Batteries, Fuel Cells, and their Role in Modern Society",Introductory,0,English,0.0,11865,Self-paced on your time,Science,49
EDX,Catalyst,Communication Skills for Dialoguing Across Difference,Introductory,0,English,0.0,60943,Self-paced on your time,Communication,25
EDX,Curtin University,Social Media: How Media Got Social,Introductory,0,English,0.0,13616,Self-paced on your time,Communication,139
EDX,University of Washington,"Portfolio Management, Governance, & the PMO",Introductory,0,English,0.0,17299,Self-paced on your time,Business & Management,199
EDX,edX,edX101: Overview of Creating an edX Course,Introductory,0,English,0.0,22327,Self-paced on your time,Education & Teacher Training,99
EDX,Universidad Autónoma de Madrid,"Soy docente, ¡qué miedo! Gestiona eficazmente tus emociones",Introductory,0,Español,0.0,0,Self-paced on your time,Education & Teacher Training,49
EDX,"The University of Maryland, College Park-University System of Maryland",Data Analysis for Decision Making,Advanced,0,English,0.0,8342,Instructor-led on a course schedule,Business & Management,214
EDX,KU Leuven University,UML Class Diagrams for Software Engineering,Introductory,0,English,0.0,33710,Self-paced on your time,Computer Science,49
EDX,Boston University,Driving Digital Innovation through Experimentation,Advanced,0,English,0.0,16904,Instructor-led on a course schedule,Computer Science,399
EDX,The International Monetary Fund,Compilation Basics for Macroeconomic Statistics,Introductory,0,English,0.0,6570,Self-paced on your time,Data Analysis & Statistics,25
EDX,Inter-American Development Bank,Seguridad Vial en América Latina y el Caribe: de la teoría a la acción,Introductory,0,Español,0.0,20189,Self-paced on your time,Engineering,25
EDX,Wageningen University & Research,From Fossil Resources to Biomass: A Chemistry Perspective,Advanced,0,English,0.0,5464,Self-paced on your time,Energy & Earth Sciences,149
EDX,Wits University,System Dynamics for Health Sciences,Intermediate,0,English,0.0,15157,Self-paced on your time,Medicine,139
EDX,Universidad del Rosario,Internet de las cosas (IoT) y Big Data,Intermediate,0,Español,0.0,0,Self-paced on your time,Data Analysis & Statistics,49
EDX,Tecnológico de Monterrey,Introducción a Ciencias de Datos y Estadística Básica para Negocios,Advanced,0,Español,0.0,0,Self-paced on your time,Data Analysis & Statistics,49
EDX,The University of Queensland,Introduction to Psychological Research Methods,Introductory,0,English,0.0,17087,Self-paced on your time,Humanities,99
EDX,Delft University of Technology,Sustainable Packaging in a Circular Economy,Intermediate,0,English,0.0,6277,Self-paced on your time,Design,50
EDX,Delft University of Technology,Design in Healthcare: Using Patient Journey Mapping,Introductory,0,English,0.0,17946,Self-paced on your time,Design,129
EDX,Universidad Nacional de Córdoba,"El manejo de plagas, malezas y enfermedades en los Sistemas de Siembra Directa",Intermediate,0,Español,0.0,0,Self-paced on your time,Biology & Life Sciences,99
EDX,Massachusetts Institute of Technology,"Electronic, Optical, and Magnetic Properties of Materials",Advanced,0,English,0.0,9717,Instructor-led on a course schedule,Engineering,150
EDX,Universidad Autónoma de Madrid,La España del Quijote,Introductory,0,Español,0.0,13277,Self-paced on your time,History,19
EDX,University of Adelaide,Risk Management for Projects,Introductory,0,English,0.0,22269,Self-paced on your time,Business & Management,199
