Plataform,Title,Level,Price,Language,Rating,is_paid,n_Students,num_reviews,num_lectures,Subject,Ventas
Udemy,How to Make a Website Without Coding- WordPress & Web Skills,All Levels,30,English,0.0,True,6413,107,123,Web Development,192390
Udemy,Learn WCF And Web APIs From Scratch,Intermediate Level,50,English,0.0,True,5398,358,83,Web Development,269900
Udemy,How To Build A Website From Scratch + Blogging Blueprint,All Levels,20,English,0.0,True,7017,37,28,Web Development,140340
Udemy,Learn To Create Different Website Layouts & Media Queries ,All Levels,195,English,0.0,True,6510,45,22,Web Development,1269450
Udemy,Build Sign Up and Login Forms With Bootstrap Modal,All Levels,20,English,0.0,True,1898,19,31,Web Development,37960
Udemy,"Build a Real Time web app in node.js , Angular.js, mongoDB",All Levels,20,English,0.0,True,3299,166,34,Web Development,65980
Udemy,Superb jQuery Course - Become Certified jQuery Developer,All Levels,95,English,0.0,True,817,6,32,Web Development,77615
Udemy,How To Build A Facebook Messenger Chat Bot From Scratch,Beginner Level,120,English,0.0,True,1798,20,24,Web Development,215760
Udemy,"Build Your Own Calculator App with Javascript, HTML5 & CSS",All Levels,50,English,0.0,True,3688,49,11,Web Development,184400
Udemy,The Complete WordPress Development & Customization Course,Expert Level,100,English,0.0,True,1611,165,157,Web Development,161100
Udemy,HTML CSS Easy steps to create a web template from scratch,Beginner Level,200,English,0.0,True,11574,78,15,Web Development,2314800
Udemy,Learn jQuery AJAX in 1 hour,Intermediate Level,195,English,0.0,True,2547,62,18,Web Development,496665
Udemy,Develop Competitive Plugins for WordPress and WooCommerce,All Levels,150,English,0.0,True,2063,18,12,Web Development,309450
Udemy,Get Results - Core Principles of Web Development Tricks Tips,All Levels,75,English,0.0,True,22355,54,26,Web Development,1676625
Udemy,JSON Faster Sleeker & Easier Discover the benefits learn it,All Levels,200,English,0.0,True,8577,69,31,Web Development,1715400
Udemy,Get to know HTML Learn HTML Basics,Beginner Level,200,English,0.0,True,10674,102,26,Web Development,2134800
Udemy,Ultimate Css & JQuery Form Designing From Beginner to Expert,All Levels,115,English,0.0,True,783,5,13,Web Development,90045
Udemy,PHP: Complete Registration and Login with Email Verification,All Levels,20,English,0.0,True,12781,145,22,Web Development,255620
Udemy,JavaScript from Beginner to Expert,All Levels,125,English,0.0,True,5484,439,92,Web Development,685500
Udemy,Build a website HTML5 CSS3 Beginner Course,Beginner Level,150,English,0.0,True,7884,44,28,Web Development,1182600
Udemy,Learn Ruby on Rails: Stripe Payment Processing,All Levels,40,English,0.0,True,15724,33,29,Web Development,628960
Udemy,WordPress For Beginners | No Coding Required,All Levels,20,English,0.0,True,3106,31,13,Web Development,62120
Udemy,jQuery For Beginners : A Basic Introduction,Beginner Level,65,English,0.0,True,6293,165,8,Web Development,409045
Udemy,WordPress Plugins and Widgets,Beginner Level,40,English,0.0,True,8711,29,12,Web Development,348440
Udemy,PHP Essential How to create build Amazing websites with PHP,Beginner Level,75,English,0.0,True,8067,30,44,Web Development,605025
Udemy,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,All Levels,170,English,0.0,True,9332,172,33,Web Development,1586440
Udemy,Bootstrap 3 Beginners: Create a Professional Landing Page,Beginner Level,20,English,0.0,True,3271,278,54,Web Development,65420
Udemy,Introduction to Node.js for Beginners,Beginner Level,125,English,0.0,True,1367,17,58,Web Development,170875
Udemy,Introduction to Coding with Ruby,Beginner Level,45,English,0.0,True,5077,126,66,Web Development,228465
Udemy,Complete PHP and MySql Course: From Beginner to Professional,All Levels,200,English,0.0,True,6508,137,90,Web Development,1301600
Udemy,Angular JS Essentials,Beginner Level,195,English,0.0,True,4687,99,24,Web Development,913965
Udemy,How To Setup Web Hosting,Beginner Level,0,English,0.0,False,11758,242,8,Web Development,0
Udemy,"Web Application Development using Redis, Express, and Socket",Beginner Level,200,English,0.0,True,300,16,66,Web Development,60000
Udemy,How to Start a WordPress Blog - Complete Beginners Guide!,Beginner Level,0,English,0.0,False,3784,85,32,Web Development,0
Udemy,CSS3 Gradients for Web Designers,All Levels,20,English,0.0,True,1209,9,21,Web Development,24180
Udemy,Learn ASP NET MVC 5 step by step,Intermediate Level,20,English,0.0,True,1428,91,32,Web Development,28560
Udemy,Tumult Hype Pro Basics: HTML5 Animations Made Easier,Beginner Level,50,English,0.0,True,716,32,57,Web Development,35800
Udemy,Web Hosting Set Up and WordPress Installation For Beginners,Beginner Level,0,English,0.0,False,12563,239,11,Web Development,0
Udemy,Ruby on Rails 4---A Test-Driven Approach,Beginner Level,100,English,0.0,True,1518,55,122,Web Development,151800
Udemy,AJAX :basics for beginners,All Levels,35,English,0.0,True,1241,23,9,Web Development,43435
Udemy,Let's JavaScript!  Code a calculator,Beginner Level,35,English,0.0,True,380,10,30,Web Development,13300
Udemy,JavaScript from Beginner to Advanced,All Levels,195,English,0.0,True,395,18,57,Web Development,77025
Udemy,WordPress Theme Academy with Bootstrap,Intermediate Level,20,English,0.0,True,1169,110,64,Web Development,23380
Udemy,Building a eCommerce Startup in 4 Hours [Livestream],Beginner Level,50,English,0.0,True,1114,8,23,Web Development,55700
Udemy,Responsive PHP Registration Form: From Scratch,All Levels,95,English,0.0,True,5738,9,35,Web Development,545110
Udemy,A-Frame WebVR Programming Tutorial Series (Virtual Reality),Beginner Level,40,English,0.0,True,6648,16,22,Web Development,265920
Udemy,Learn Bootstrap And Make Responsive Websites,All Levels,25,English,0.0,True,1605,10,32,Web Development,40125
Udemy,HTML Web Development Crash Course,Beginner Level,20,English,0.0,True,4848,33,17,Web Development,96960
Udemy,Bootstrap Basics: Program Responsive Websites,All Levels,75,English,0.0,True,4743,393,28,Web Development,355725
Udemy,Projects with JSON and APIs,All Levels,20,English,0.0,True,1520,34,23,Web Development,30400
Udemy,Web Design HTML CSS How to Create a Website from Scratch,Beginner Level,50,English,0.0,True,3601,28,22,Web Development,180050
Udemy,"Create Complete Sign up System using PHP, jQuery and Ajax",All Levels,200,English,0.0,True,4033,40,25,Web Development,806600
Udemy,Adobe Flash for Beginners - Build Flash Website From Scratch,All Levels,200,English,0.0,True,17071,17,15,Web Development,3414200
Udemy,Learn Complete WordPress for Building a Professional Sites,All Levels,80,English,0.0,True,13708,92,62,Web Development,1096640
Udemy,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,All Levels,125,English,0.0,True,430,54,39,Web Development,53750
Udemy,Bootstrap Essential Training - Create Your Very Own Website,All Levels,20,English,0.0,True,2643,34,83,Web Development,52860
Udemy,Angular 2 Jump Start With Typescript,All Levels,20,English,0.0,True,1731,90,74,Web Development,34620
Udemy,Learn Plugin Development in WordPress By Building  Projects,All Levels,60,English,0.0,True,1313,121,62,Web Development,78780
Udemy,"Build Your Startup with No Coding (Design, Develop & Ship)",All Levels,30,English,0.0,True,775,245,82,Web Development,23250
Udemy,The Web Developers Guide: Learn HTML & CSS Fundamentals,All Levels,20,English,0.0,True,2243,27,97,Web Development,44860
Udemy,Learn PHP Programming for Absolute Beginners - Lite,All Levels,20,English,0.0,True,2749,62,7,Web Development,54980
Udemy,Learn Drupal 8 - With a Live Project,All Levels,55,English,0.0,True,2012,15,59,Web Development,110660
Udemy,Supreme NodeJS Course - For Beginners,All Levels,200,English,0.0,True,1080,37,76,Web Development,216000
Udemy,CSS3 for beginners,Beginner Level,195,English,0.0,True,3831,15,25,Web Development,747045
Udemy,Javascript for beginners,Beginner Level,75,English,0.0,True,2071,57,14,Web Development,155325
Udemy,Become a Bootstrap Expert: Build 20 Layouts!,All Levels,35,English,0.0,True,2755,57,179,Web Development,96425
Udemy,PHP : Learn to upload files to Amazon S3 and use CloudFront,All Levels,50,English,0.0,True,1216,36,28,Web Development,60800
Udemy,PHP MySQL: Learn PHP MySQL with Project,All Levels,20,English,0.0,True,2314,77,25,Web Development,46280
Udemy,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,Beginner Level,0,English,0.0,False,8770,261,13,Web Development,0
Udemy,Projects in Django and Python,All Levels,60,English,0.0,True,1764,53,28,Web Development,105840
Udemy,"Create, Update and Manage Your Own Website Using Drupal 7",All Levels,120,English,0.0,True,2837,68,49,Web Development,340440
Udemy,Learn HTML - The programming language to build a webpage!,Beginner Level,25,English,0.0,True,1655,39,19,Web Development,41375
Udemy,Learn To Program JavaScript (in ten easy steps),Beginner Level,75,English,0.0,True,2721,96,44,Web Development,204075
Udemy,Bootstrap :basics for beginners,All Levels,40,English,0.0,True,1152,20,14,Web Development,46080
Udemy,Introduction to CSS Development,Beginner Level,0,English,0.0,False,15493,415,25,Web Development,0
Udemy,PHP :basics for beginners,All Levels,45,English,0.0,True,1562,4,12,Web Development,70290
Udemy,Beginning Oracle WebLogic for Administrators,Beginner Level,0,English,0.0,False,9786,989,7,Web Development,0
Udemy,Build an HTML5 and CSS3 Website in 35 Minutes,Beginner Level,20,English,0.0,True,1904,25,17,Web Development,38080
Udemy,Angular 2 Routing: Up And Running,Intermediate Level,0,English,0.0,False,3357,84,13,Web Development,0
Udemy,Advanced Prezi: Make Amazing Presentations ,All Levels,30,English,0.0,True,2200,25,12,Web Development,66000
Udemy,1 hour jQuery,Beginner Level,100,French,0.0,True,5456,133,25,Web Development,545600
Udemy,The WpFASTER WordPress Speed Optimization Master Course,All Levels,175,English,0.0,True,2134,215,55,Web Development,373450
Udemy,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,All Levels,95,English,0.0,True,4675,15,56,Web Development,444125
Udemy,Build Apps with ReactJS: The Complete Course,All Levels,40,English,0.0,True,1433,145,34,Web Development,57320
Udemy,Learn SASS: from beginner to expert,Beginner Level,20,English,0.0,True,1734,9,13,Web Development,34680
Udemy,The complete HTML5 course,Beginner Level,20,English,0.0,True,3461,11,23,Web Development,69220
Udemy,Create a Responsive Website with Bootstrap 3,Intermediate Level,50,English,0.0,True,4076,39,22,Web Development,203800
Udemy,Lerning PHP by building website,All Levels,185,English,0.0,True,567,63,34,Web Development,104895
Udemy,Learn PHP Object Oriented Features with Simple Examples,All Levels,20,English,0.0,True,1723,28,7,Web Development,34460
Udemy,Crash Course - Learn to Create a PHP MVC Framework,All Levels,50,English,0.0,True,1282,117,12,Web Development,64100
Udemy,JSON :basics for beginners,All Levels,45,English,0.0,True,2052,18,8,Web Development,92340
Udemy,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,All Levels,200,English,0.0,True,1874,40,224,Web Development,374800
Udemy,Complete Guide to Front-End Web Development and Design,Beginner Level,200,English,0.0,True,1119,111,204,Web Development,223800
Udemy,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",All Levels,100,English,0.0,True,1023,131,44,Web Development,102300
Udemy,Javascript for Beginners,All Levels,20,English,0.0,True,3697,195,48,Web Development,73940
Udemy,MongooseJS Essentials - Learn MongoDB for Node.js,Beginner Level,0,English,0.0,False,21682,1106,8,Web Development,0
Udemy,Regular Expressions for Beginners - Universal,All Levels,100,English,0.0,True,1975,141,36,Web Development,197500
Udemy,Learn Redis from Scratch,Intermediate Level,40,English,0.0,True,553,84,31,Web Development,22120
Udemy,WordPress Plugin Development -> Deep dive discovery!,All Levels,40,English,0.0,True,2650,19,39,Web Development,106000
Udemy,Learn Ajax and jquery with PHP,Beginner Level,20,English,0.0,True,2964,8,9,Web Development,59280
Udemy,Create a business website with WordPress,All Levels,50,English,0.0,True,1624,31,38,Web Development,81200
Udemy,DesktopServer : Install WordPress Locally  - Work Anywhere!,Beginner Level,65,English,0.0,True,1640,22,29,Web Development,106600
Udemy,Understand PHP Arrays and HTTP Request in a Better Way,All Levels,35,English,0.0,True,1627,38,7,Web Development,56945
Udemy,Mastering CSS,Expert Level,95,English,0.0,True,1815,249,42,Web Development,172425
Udemy,The Complete Wordpress Theme Development Guide,Beginner Level,25,English,0.0,True,1011,2,19,Web Development,25275
Udemy,The Complete HMTL5 Course - Go From Beginner To Advanced!,All Levels,95,English,0.0,True,2430,15,36,Web Development,230850
Udemy,Learn Jquery from Scratch 2-Hour Training ,Beginner Level,20,English,0.0,True,5318,56,13,Web Development,106360
Udemy,How to Create a Wordpress Website from Scratch - No Coding,All Levels,20,English,0.0,True,7018,28,38,Web Development,140360
Udemy,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,All Levels,75,English,0.0,True,1634,52,21,Web Development,122550
Udemy,The Complete Guide to JavaScript Development,All Levels,110,English,0.0,True,3590,36,104,Web Development,394900
Udemy,Basic HTML CSS and Web Design,Beginner Level,30,English,0.0,True,4030,92,46,Web Development,120900
Udemy,Build Professional WordPress Website,All Levels,145,English,0.0,True,4020,95,52,Web Development,582900
Udemy,Ultimate CSS3 Course - From Beginners To Professional,All Levels,95,English,0.0,True,2635,25,30,Web Development,250325
Udemy,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,All Levels,200,English,0.0,True,7211,52,491,Web Development,1442200
Udemy,Learn by Example : ReactJS,Beginner Level,50,English,0.0,True,1496,37,74,Web Development,74800
Udemy,React.js Quickly: Developing Scalable Web User Interfaces,Intermediate Level,50,English,0.0,True,4447,76,24,Web Development,222350
Udemy,JavaScript - Tricks and Workarounds,All Levels,100,English,0.0,True,1410,134,67,Web Development,141000
Udemy,Kids Coding - Beginner HTML,Beginner Level,20,English,0.0,True,6628,53,19,Web Development,132560
Udemy,Learn PHP from scratch!!,Beginner Level,25,English,0.0,True,1908,12,17,Web Development,47700
Udemy,PHP with PDO - ULTIMATE Crash Course,All Levels,50,English,0.0,True,1248,171,18,Web Development,62400
Udemy,JavaScript for beginners with live examples,Beginner Level,195,English,0.0,True,4587,46,49,Web Development,894465
Udemy,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,All Levels,50,English,0.0,True,2351,302,16,Web Development,117550
Udemy,Laravel(5.2) PHP Framework  Jump Start for beginners,Beginner Level,20,English,0.0,True,3898,95,32,Web Development,77960
Udemy,Professional WordPress Theme Development For 2017,All Levels,20,English,0.0,True,3185,102,94,Web Development,63700
Udemy,Learn Laravel PHP Framework Building Multi User SEO Blog APP,All Levels,100,English,0.0,True,557,92,133,Web Development,55700
Udemy,Javascript Specialist,Beginner Level,200,English,0.0,True,408,39,80,Web Development,81600
Udemy,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,All Levels,70,English,0.0,True,1703,435,65,Web Development,119210
Udemy,JavaScript Intro to learning JavaScript web programming,Beginner Level,20,English,0.0,True,17554,94,16,Web Development,351080
Udemy,Crash Course: Fundamentals Of HTML & CSS From Scratch.,Beginner Level,20,English,0.0,True,7368,216,52,Web Development,147360
Udemy,"Laravel, the complete guide with real world projects",All Levels,200,English,0.0,True,676,119,125,Web Development,135200
Udemy,VueJS V1 Introduction to VueJS JavaScript Framework,Beginner Level,200,English,0.0,True,3632,28,31,Web Development,726400
Udemy,HTML CSS: Essential steps to learn HTML CSS,Beginner Level,145,English,0.0,True,10576,154,23,Web Development,1533520
Udemy,Learn HTML 5 in 1 hour,Beginner Level,100,English,0.0,True,11643,169,21,Web Development,1164300
Udemy,Learn Html5 & CSS3 from scratch,All Levels,20,English,0.0,True,13960,239,19,Web Development,279200
Udemy,Responsive Web Design: Made Easy,All Levels,195,English,0.0,True,5085,106,27,Web Development,991575
Udemy,Parse Server: From Front End to Full Stack,Intermediate Level,200,English,0.0,True,1130,162,66,Web Development,226000
Udemy,Codeigniter: How to use Codeigniter that drives knowledge,All Levels,150,English,0.0,True,14606,235,21,Web Development,2190900
Udemy,jQuery for Beginners - Create Website Animations Easily,All Levels,100,English,0.0,True,2971,285,28,Web Development,297100
Udemy,How to Build Chat Bots: From Beginner to Intermediate,All Levels,140,English,0.0,True,2814,107,35,Web Development,393960
Udemy,Web Development with BootStrap - 16 Instant Themes Included!,All Levels,40,English,0.0,True,1355,45,27,Web Development,54200
Udemy,Install a Wordpress Theme the Correct Way & Charge Others,All Levels,20,English,0.0,True,2335,13,18,Web Development,46700
Udemy,Coding for Entrepreneurs Basic,Beginner Level,0,English,0.0,False,161029,279,27,Web Development,0
Udemy,The CSS and CSS3 Crash Course,All Levels,150,English,0.0,True,2051,99,76,Web Development,307650
Udemy,Build a Business or Personal Website Using Wordpress,Beginner Level,200,English,0.0,True,1069,12,61,Web Development,213800
Udemy,Learn By Example: PHP For Dynamic Websites,Beginner Level,50,English,0.0,True,1439,10,77,Web Development,71950
Udemy,Learn ReactJS: Code Like A Facebook Developer,Intermediate Level,20,English,0.0,True,1948,72,45,Web Development,38960
Udemy,Learn to Build Web Apps using D3JS,All Levels,40,English,0.0,True,841,99,29,Web Development,33640
Udemy,How to create awesome website and e-commerce in 1 hour,All Levels,20,English,0.0,True,937,4,10,Web Development,18740
Udemy,Joomla for Beginners - Learn how to build a website with CMS,Beginner Level,95,English,0.0,True,583,7,35,Web Development,55385
Udemy,Learning Drupal 8,All Levels,50,English,0.0,True,577,97,101,Web Development,28850
Udemy,Learn How To Build a Web Application Without Coding,Beginner Level,0,English,0.0,False,9364,311,10,Web Development,0
Udemy,Rock Solid Wordpress Security - Secure Web Development,All Levels,0,English,0.0,False,5052,92,23,Web Development,0
Udemy,Mastering JavaScript,Expert Level,95,English,0.0,True,694,39,39,Web Development,65930
Udemy,PHP Laravel 5:Creating a CRUD application,All Levels,45,English,0.0,True,511,12,7,Web Development,22995
Udemy,XQUERY :basics for beginners,All Levels,40,English,0.0,True,937,2,6,Web Development,37480
Udemy,PHP Development with the Laravel Framework,All Levels,50,English,0.0,True,1611,24,20,Web Development,80550
Udemy,WordPress Development - Themes and Plugins Complete Guide,All Levels,200,English,0.0,True,103,11,72,Web Development,20600
Udemy,Basic JavaScript: Build 4 Basic JavaScript Projects,Beginner Level,40,English,0.0,True,670,33,37,Web Development,26800
Udemy,HTML and CSS for Beginning Web Developers,Beginner Level,100,English,0.0,True,1606,28,73,Web Development,160600
Udemy,Popular JavaScript Framework:Learn The Language Of Angular 2,Beginner Level,200,English,0.0,True,260,22,64,Web Development,52000
Udemy,The Ultimate Guide to the Best WordPress Plugins Part 1,All Levels,50,English,0.0,True,122,10,116,Web Development,6100
Udemy,XSLT :basics for beginners,All Levels,35,English,0.0,True,877,6,7,Web Development,30695
Udemy,The Complete Wordpress Plugin Development Course - 8 Plugins,All Levels,200,English,0.0,True,1215,58,33,Web Development,243000
Udemy,JSON Crash Course for Beginners,Beginner Level,45,English,0.0,True,3323,90,7,Web Development,149535
Udemy,You can create Incredible Websites with HTML CSS learn how,All Levels,100,English,0.0,True,11892,50,28,Web Development,1189200
Udemy,JavaScript Tricks how to create code projects from scratch,All Levels,75,English,0.0,True,15106,31,16,Web Development,1132950
Udemy,The Sass Course! Learn Sass for Real-World Websites,All Levels,95,English,0.0,True,975,141,18,Web Development,92625
Udemy,Web Design How to Create a Website HTML CSS Bootstrap,Beginner Level,75,English,0.0,True,5263,29,29,Web Development,394725
Udemy,Master Angular 4 by Example - Build 7 Awesome Apps!,All Levels,195,English,0.0,True,596,32,84,Web Development,116220
Udemy,Create A Custom Responsive WordPress Website For A Client,All Levels,95,English,0.0,True,7517,89,47,Web Development,714115
Udemy,Mastering HTML5 Programming - The Easier Way,All Levels,75,English,0.0,True,21653,138,35,Web Development,1623975
Udemy,How to Launch Your Own Website Builder Service,Beginner Level,20,English,0.0,True,9028,87,12,Web Development,180560
Udemy,Getting Started with HTML,Beginner Level,40,English,0.0,True,7375,52,17,Web Development,295000
Udemy,Spring Framework 4 (Java Enterprise JEE) with AngularJS,All Levels,95,English,0.0,True,5177,318,70,Web Development,491815
Udemy,Build A Weather App With Ajax Using Open Weather Map API,All Levels,20,English,0.0,True,6548,44,38,Web Development,130960
Udemy,Essentials of JavaScript Practice Coding Exercises Tips,Beginner Level,80,English,0.0,True,28125,115,21,Web Development,2250000
Udemy,Learn and Earn with HTML & CSS,All Levels,20,English,0.0,True,9349,206,69,Web Development,186980
Udemy,Get started Creating Websites Everything you need provided,Beginner Level,100,English,0.0,True,14260,44,43,Web Development,1426000
Udemy,JavaScript in Action JavaScript Projects,Beginner Level,150,English,0.0,True,7720,58,17,Web Development,1158000
Udemy,Modern Web Development with Laravel 5.2 (PHP Framework),All Levels,120,English,0.0,True,2142,536,71,Web Development,257040
Udemy,Programming for Entrepreneurs - JavaScript,Beginner Level,200,English,0.0,True,12873,106,38,Web Development,2574600
Udemy,Create a Website from Scratch using HTML CSS step by step,Beginner Level,75,English,0.0,True,12882,95,20,Web Development,966150
Udemy,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,All Levels,195,French,0.0,True,12368,89,26,Web Development,2411760
Udemy,Learn jQuery by Example Course,Beginner Level,170,English,0.0,True,8625,94,73,Web Development,1466250
Udemy,Bootstrap 4 Theme Development Masterclass,All Levels,150,English,0.0,True,2641,28,15,Web Development,396150
Udemy,Wordpress Theme Development for Beginners,All Levels,20,English,0.0,True,1052,14,47,Web Development,21040
Udemy,Web Design Creating websites from scratch,Beginner Level,75,English,0.0,True,13920,64,28,Web Development,1044000
Udemy,HTML Learning the Basics Intro to HTML website coding,Beginner Level,20,English,0.0,True,7416,65,14,Web Development,148320
Udemy,Learn how to use Javascript Components with PHP and Symfony,All Levels,90,English,0.0,True,1822,4,25,Web Development,163980
Udemy,So you think you know JavaScript?,All Levels,50,English,0.0,True,1010,154,25,Web Development,50500
Udemy,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,All Levels,110,English,0.0,True,1425,36,34,Web Development,156750
Udemy,Learn jQuery: An In-depth Course For Beginners,All Levels,50,English,0.0,True,7014,95,62,Web Development,350700
Udemy,JavaScript for Beginning Web Developers,Beginner Level,75,English,0.0,True,7785,416,33,Web Development,583875
Udemy,JQuery Create Overlay Popups from scratch using Jquery,All Levels,50,English,0.0,True,4407,17,29,Web Development,220350
Udemy,Vue JS 2: From Beginner to Professional,All Levels,145,English,0.0,True,602,93,214,Web Development,87290
Udemy,Ultimate AngularJS: Build a Real-World App from Scratch,All Levels,100,English,0.0,True,1712,438,49,Web Development,171200
Udemy,Wordpress Site Migration,All Levels,20,English,0.0,True,1894,40,35,Web Development,37880
Udemy,introduction to HTML Course,Beginner Level,20,English,0.0,True,3258,32,16,Web Development,65160
Udemy,Create Single Page Website using Twitter Bootstrap 3,Intermediate Level,20,English,0.0,True,7449,111,13,Web Development,148980
Udemy,The All-In-One Web Development Course,All Levels,85,English,0.0,True,538,13,113,Web Development,45730
Udemy,Code a Responsive Website Using HTML5 and CSS for Beginners,Beginner Level,50,English,0.0,True,1271,136,110,Web Development,63550
Udemy,AngularJS for the Real World - Learn by creating a WebApp,All Levels,115,English,0.0,True,1407,137,69,Web Development,161805
Udemy,Wordpress Tutorial   ,All Levels,200,English,0.0,True,2311,8,44,Web Development,462200
Udemy,Create a REAL Social Network like Facebook in PHP + MySQL,All Levels,45,English,0.0,True,1002,178,174,Web Development,45090
Udemy,Advanced Node.js Development,Expert Level,55,English,0.0,True,2565,32,41,Web Development,141075
Udemy,ASP.NET MVC 5 Project - Facebook Clone,All Levels,30,English,0.0,True,210,19,41,Web Development,6300
Udemy,Bootstrap For Beginners: A  Basic Introduction,Beginner Level,55,English,0.0,True,1186,14,9,Web Development,65230
Udemy,jQuery for Beginners,All Levels,20,English,0.0,True,1421,17,36,Web Development,28420
Udemy,JavaScript Basics For Web Developers,Beginner Level,20,English,0.0,True,958,14,17,Web Development,19160
Udemy,Learn PHP from Scratch,Beginner Level,50,English,0.0,True,1550,25,27,Web Development,77500
Udemy,Learn Express,Intermediate Level,25,English,0.0,True,1309,60,14,Web Development,32725
Udemy,"Build A Web App with VueJS, Spring Framework and MongoDB",All Levels,145,English,0.0,True,251,32,25,Web Development,36395
Udemy,Zend Framework 2: Learn the PHP framework ZF2 from scratch,All Levels,40,English,0.0,True,723,130,37,Web Development,28920
Udemy,Improved SEO with Rich Snippets and MicroData,Intermediate Level,0,English,0.0,False,11026,228,13,Web Development,0
Udemy,X theme for WordPress: Responsive web design without code!,All Levels,20,English,0.0,True,1318,81,55,Web Development,26360
Udemy,Become a HTML and CSS Developer - Build a Responsive Site,Beginner Level,0,English,0.0,False,3894,91,29,Web Development,0
Udemy,Install Wordpress,Beginner Level,20,English,0.0,True,1447,35,7,Web Development,28940
Udemy,CSS Specialist: Comprehensive CSS Training,Beginner Level,100,English,0.0,True,487,31,52,Web Development,48700
Udemy,Introduction to Laravel 4,All Levels,0,English,0.0,False,9110,411,22,Web Development,0
Udemy,Introduction to Elm,Intermediate Level,0,English,0.0,False,1519,28,20,Web Development,0
Udemy,Learn to Freelance with People Per hour  (URDU),All Levels,20,English,0.0,True,948,48,8,Web Development,18960
Udemy,Learn Wordpress 4 from Scratch : Create Awesome Websites,All Levels,75,English,0.0,True,2023,8,25,Web Development,151725
Udemy,Amazon Alexa Development: From Beginner to Intermediate,All Levels,140,English,0.0,True,1858,110,52,Web Development,260120
Udemy,The Build a SAAS App with Flask Course,All Levels,40,English,0.0,True,2244,365,168,Web Development,89760
Udemy,Learn JSON with JavaScript Objects and APIs in 1 hour,Intermediate Level,95,English,0.0,True,3619,93,19,Web Development,343805
Udemy,1 Hour JavaScript,Beginner Level,200,French,0.0,True,22999,602,18,Web Development,4599800
Udemy,Building An E-Commerce Store Using Java Spring Framework,All Levels,95,English,0.0,True,2743,589,61,Web Development,260585
Udemy,Typescript Masterclass & FREE E-Book,All Levels,150,English,0.0,True,1229,139,108,Web Development,184350
Udemy,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,All Levels,100,English,0.0,True,3701,508,125,Web Development,370100
Udemy,JavaScript - Become Higly Paid Front End Developer,Beginner Level,105,English,0.0,True,710,137,49,Web Development,74550
Udemy,Object Oriented Programming (OOP) in PHP - Build An OOP Site,All Levels,20,English,0.0,True,6588,721,36,Web Development,131760
Udemy,Beginners Introduction to Web Development,Beginner Level,200,English,0.0,True,7331,55,18,Web Development,1466200
Udemy,Django + AngularJS for a Powerful Web Application,Intermediate Level,95,English,0.0,True,4463,59,36,Web Development,423985
Udemy,WordPress Academy: Learn WordPress step by step,Beginner Level,150,English,0.0,True,1873,360,79,Web Development,280950
Udemy,Web Development Essential Skills - Complete HTML and CSS,All Levels,95,English,0.0,True,1388,11,58,Web Development,131860
Udemy,Byte-Sized-Chunks: Closures in Javascript,All Levels,20,English,0.0,True,1292,2,12,Web Development,25840
Udemy,Laravel Account Activation Project,All Levels,50,English,0.0,True,1147,19,19,Web Development,57350
Udemy,WordPress: Create an Amazing Website With Ease,All Levels,200,English,0.0,True,1109,13,24,Web Development,221800
Udemy,Mastering the Google Chrome Developer Tools,All Levels,20,English,0.0,True,2002,41,31,Web Development,40040
Udemy,Kali Linux Web App Testing,All Levels,75,English,0.0,True,876,48,29,Web Development,65700
Udemy,Learn Ruby Programming The Easy Way - Lite,All Levels,20,English,0.0,True,1186,12,7,Web Development,23720
Udemy,"Web Scraping with Python, Ruby & import. io",All Levels,75,English,0.0,True,973,50,46,Web Development,72975
Udemy,Sending email with PHP: from Basic to Advanced,All Levels,40,English,0.0,True,379,58,45,Web Development,15160
Udemy,WordPress 2016 for Beginners : Build awesome websites!,All Levels,20,English,0.0,True,2177,13,43,Web Development,43540
Udemy,Learn to make websites with Google's Material Design Lite,All Levels,20,English,0.0,True,1063,72,84,Web Development,21260
Udemy,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,All Levels,35,English,0.0,True,1309,74,43,Web Development,45815
Udemy,Complete Python Web Course: Build 8 Python Web Apps,All Levels,110,English,0.0,True,7489,941,173,Web Development,823790
Udemy,Web Design for Beginners: Real World Coding in HTML & CSS,All Levels,100,English,0.0,True,9103,1724,58,Web Development,910300
Udemy,Ethereum Developer: Build A Decentralised Blockchain App,All Levels,195,English,0.0,True,3169,527,38,Web Development,617955
Udemy,The Complete Web Development Course -  Build 15 Projects,All Levels,200,English,0.0,True,7501,1213,384,Web Development,1500200
